emotion,PartNumber,clusters,words,count
Tederheid_Tenderness,41,15,schouder,1
Tederheid_Tenderness,68,15,schouder,2
Tederheid_Tenderness,88,15,schouder,1
Triomf_Triumph,2,6,schouder,2
Triomf_Triumph,11,6,schouder,1
Triomf_Triumph,91,11,schouder,1
Triomf_Triumph,145,6,schouder,1
Triomf_Triumph,164,11,schouder,1
Vastberadenheid_Determination,97,6,schouder,1
Verlichting_Elevation,126,11,schouder,3
Verlichting_Elevation,164,11,schouder,2
Zintuiglijk_SensoryPleasure,7,5,schouder,2
Zintuiglijk_SensoryPleasure,99,5,schouder,2
Triomf_Triumph,157,6,schouderklopje,1
Zintuiglijk_SensoryPleasure,28,14,schouwspel,1
Zintuiglijk_SensoryPleasure,182,5,schransen,1
Verlichting_Elevation,29,11,schrapen,1
Verrassing_PositiveSurprise,18,6,schrappen,1
Bewondering_Adniration,35,3,schreeuw,1
Euforie_Elation,41,1,schreeuw,1
Euforie_Elation,65,5,schreeuw,1
Verlichting_Elevation,187,11,schreeuw,1
Amae,161,15,schreeuwen,1
Bewondering_Adniration,35,3,schreeuwen,2
Euforie_Elation,14,11,schreeuwen,1
Euforie_Elation,41,1,schreeuwen,2
Euforie_Elation,p69_0077,11,schreeuwen,1
Gerespecteerd_Respected,35,16,schreeuwen,1
Gerespecteerd_Respected,143,16,schreeuwen,2
Gerespecteerd_Respected,153,16,schreeuwen,2
Gerespecteerd_Respected,186,16,schreeuwen,1
Ontroering_Moved,31,10,schreeuwen,1
Triomf_Triumph,41,1,schreeuwen,4
Triomf_Triumph,184,1,schreeuwen,1
Verlichting_Elevation,101,11,schreeuwen,2
Verlichting_Elevation,172,14,schreeuwen,1
Verlichting_Elevation,187,11,schreeuwen,2
Verwondering_Awe,74,14,schreeuwen,1
Zintuiglijk_SensoryPleasure,6,5,schreeuwen,1
Zintuiglijk_SensoryPleasure,138,11,schreeuwen,2
Inspiratie_Inspiration,158,11,schrift,1
Interesse_Interested,164,4,schrift,1
Euforie_Elation,73,6,schriftelijk,1
Bewondering_Adniration,80,6,schrijfopdracht,2
Inspiratie_Inspiration,120,11,schrijfopdracht,1
Opluchting_Relief,80,11,schrijfopdracht,1
Inspiratie_Inspiration,138,11,schrijfproces,1
Inspiratie_Inspiration,86,4,schrijfster,1
Interesse_Interested,38,4,schrijfster,1
Amae,154,12,schrijven,1
Amusement,110,2,schrijven,1
Amusement,145,2,schrijven,1
Amusement,164,2,schrijven,1
Amusement,190,2,schrijven,1
Bewondering_Adniration,2,3,schrijven,2
Bewondering_Adniration,19,11,schrijven,1
Bewondering_Adniration,22,4,schrijven,2
Bewondering_Adniration,29,11,schrijven,2
Bewondering_Adniration,56,3,schrijven,1
Bewondering_Adniration,74,11,schrijven,1
Bewondering_Adniration,83,11,schrijven,1
Bewondering_Adniration,87,3,schrijven,1
Bewondering_Adniration,108,11,schrijven,1
Bewondering_Adniration,124,3,schrijven,1
Bewondering_Adniration,158,3,schrijven,1
Bewondering_Adniration,159,3,schrijven,1
Bewondering_Adniration,187,3,schrijven,1
Dankbaarheid_Gratitude,8,12,schrijven,1
Dankbaarheid_Gratitude,17,12,schrijven,1
Dankbaarheid_Gratitude,43,11,schrijven,2
Dankbaarheid_Gratitude,72,11,schrijven,4
Dankbaarheid_Gratitude,109,12,schrijven,2
Dankbaarheid_Gratitude,144,11,schrijven,1
Dankbaarheid_Gratitude,157,12,schrijven,1
Dankbaarheid_Gratitude,172,12,schrijven,1
Dankbaarheid_Gratitude,174,12,schrijven,1
Dankbaarheid_Gratitude,181,12,schrijven,2
Dankbaarheid_Gratitude,183,12,schrijven,1
Euforie_Elation,28,11,schrijven,1
Euforie_Elation,30,7,schrijven,2
Euforie_Elation,39,11,schrijven,3
Euforie_Elation,88,6,schrijven,1
Euforie_Elation,105,11,schrijven,1
Euforie_Elation,120,4,schrijven,1
Euforie_Elation,165,4,schrijven,1
Euforie_Elation,168,11,schrijven,3
Euforie_Elation,172,11,schrijven,1
Euforie_Elation,178,6,schrijven,1
Gerespecteerd_Respected,7,16,schrijven,1
Gerespecteerd_Respected,28,11,schrijven,1
Gerespecteerd_Respected,71,16,schrijven,1
Gerespecteerd_Respected,178,16,schrijven,1
Hoop_Hope,3,6,schrijven,1
Hoop_Hope,7,9,schrijven,2
Hoop_Hope,59,9,schrijven,2
Hoop_Hope,62,9,schrijven,1
Hoop_Hope,70,9,schrijven,2
Hoop_Hope,71,9,schrijven,1
Hoop_Hope,122,9,schrijven,1
Hoop_Hope,123,9,schrijven,2
Hoop_Hope,132,9,schrijven,2
Hoop_Hope,137,9,schrijven,2
Hoop_Hope,148,9,schrijven,1
Hoop_Hope,160,9,schrijven,3
Hoop_Hope,165,9,schrijven,1
Inspiratie_Inspiration,6,11,schrijven,1
Inspiratie_Inspiration,19,10,schrijven,2
Inspiratie_Inspiration,22,11,schrijven,4
Inspiratie_Inspiration,39,4,schrijven,2
Inspiratie_Inspiration,52,4,schrijven,3
Inspiratie_Inspiration,54,11,schrijven,1
Inspiratie_Inspiration,p69_0094,7,schrijven,1
Inspiratie_Inspiration,71,4,schrijven,1
Inspiratie_Inspiration,87,4,schrijven,1
Inspiratie_Inspiration,90,14,schrijven,1
Inspiratie_Inspiration,118,11,schrijven,1
Inspiratie_Inspiration,120,11,schrijven,4
Inspiratie_Inspiration,123,4,schrijven,1
Inspiratie_Inspiration,128,4,schrijven,2
Inspiratie_Inspiration,138,11,schrijven,1
Inspiratie_Inspiration,140,4,schrijven,1
Inspiratie_Inspiration,158,11,schrijven,1
Inspiratie_Inspiration,165,4,schrijven,2
Inspiratie_Inspiration,190,11,schrijven,1
Inspiratie_Inspiration,195,10,schrijven,1
Interesse_Interested,11,4,schrijven,1
Interesse_Interested,18,4,schrijven,1
Interesse_Interested,20,4,schrijven,1
Interesse_Interested,22,4,schrijven,1
Interesse_Interested,30,14,schrijven,1
Interesse_Interested,38,4,schrijven,1
Interesse_Interested,49,4,schrijven,1
Interesse_Interested,88,4,schrijven,1
Interesse_Interested,104,4,schrijven,1
Interesse_Interested,105,4,schrijven,1
Interesse_Interested,133,4,schrijven,2
Interesse_Interested,168,4,schrijven,1
Interesse_Interested,195,11,schrijven,1
Lust,67,11,schrijven,1
Ontroering_Moved,6,14,schrijven,1
Ontroering_Moved,19,14,schrijven,1
Ontroering_Moved,29,10,schrijven,2
Ontroering_Moved,30,11,schrijven,2
Ontroering_Moved,50,15,schrijven,1
Ontroering_Moved,67,10,schrijven,5
Ontroering_Moved,79,14,schrijven,1
Ontroering_Moved,81,11,schrijven,3
Ontroering_Moved,101,10,schrijven,1
Ontroering_Moved,103,10,schrijven,1
Ontroering_Moved,119,11,schrijven,1
Ontroering_Moved,122,10,schrijven,1
Ontroering_Moved,171,10,schrijven,1
Ontroering_Moved,186,10,schrijven,1
Opluchting_Relief,56,6,schrijven,1
Opluchting_Relief,63,11,schrijven,3
Opluchting_Relief,p69_0094,6,schrijven,1
Opluchting_Relief,80,11,schrijven,1
Opluchting_Relief,90,6,schrijven,1
Opluchting_Relief,112,11,schrijven,1
Opluchting_Relief,140,11,schrijven,1
Opluchting_Relief,158,11,schrijven,1
Opluchting_Relief,160,6,schrijven,1
Opluchting_Relief,165,11,schrijven,1
Opluchting_Relief,167,11,schrijven,1
Opwinding_Excitement,80,7,schrijven,1
Opwinding_Excitement,103,7,schrijven,1
Opwinding_Excitement,115,14,schrijven,1
Opwinding_Excitement,154,7,schrijven,1
Opwinding_Excitement,156,7,schrijven,1
Verrassing_PositiveSurprise,59,0,schrijven,1
Verrassing_PositiveSurprise,71,0,schrijven,1
Verrassing_PositiveSurprise,104,0,schrijven,1
Verrassing_PositiveSurprise,122,0,schrijven,2
Verrassing_PositiveSurprise,145,0,schrijven,1
Verrassing_PositiveSurprise,156,0,schrijven,1
Verrassing_PositiveSurprise,165,0,schrijven,1
Verrassing_PositiveSurprise,195,0,schrijven,1
Tederheid_Tenderness,77,15,schrijven,2
Triomf_Triumph,29,11,schrijven,2
Triomf_Triumph,71,6,schrijven,1
Triomf_Triumph,81,11,schrijven,1
Triomf_Triumph,114,11,schrijven,1
Triomf_Triumph,126,6,schrijven,1
Triomf_Triumph,148,11,schrijven,1
Trots_Pride,3,11,schrijven,1
Trots_Pride,24,13,schrijven,1
Trots_Pride,44,13,schrijven,1
Trots_Pride,55,13,schrijven,1
Trots_Pride,81,6,schrijven,4
Trots_Pride,88,4,schrijven,2
Trots_Pride,126,13,schrijven,1
Trots_Pride,178,13,schrijven,1
Trots_Pride,190,13,schrijven,1
Trots_Pride,196,6,schrijven,3
Vastberadenheid_Determination,27,6,schrijven,1
Vastberadenheid_Determination,30,6,schrijven,1
Vastberadenheid_Determination,37,11,schrijven,1
Vastberadenheid_Determination,44,11,schrijven,2
Vastberadenheid_Determination,52,11,schrijven,1
Vastberadenheid_Determination,55,4,schrijven,1
Vastberadenheid_Determination,63,11,schrijven,3
Vastberadenheid_Determination,p69_0077,6,schrijven,1
Vastberadenheid_Determination,77,11,schrijven,1
Vastberadenheid_Determination,110,4,schrijven,1
Vastberadenheid_Determination,113,11,schrijven,2
Vastberadenheid_Determination,118,11,schrijven,1
Vastberadenheid_Determination,126,4,schrijven,3
Vastberadenheid_Determination,132,11,schrijven,1
Verlichting_Elevation,137,11,schrijven,1
Zintuiglijk_SensoryPleasure,104,5,schrijven,1
Hoop_Hope,59,9,schrijver,1
Inspiratie_Inspiration,17,4,schrijver,2
Inspiratie_Inspiration,52,4,schrijver,1
Inspiratie_Inspiration,85,4,schrijver,1
Interesse_Interested,14,4,schrijver,1
Vastberadenheid_Determination,55,4,schrijver,1
Interesse_Interested,133,4,schrijverschap,1
Amusement,99,2,schrik,1
Amae,3,12,schrikken,1
Amae,70,12,schrikken,1
Amae,98,12,schrikken,1
Amusement,1,2,schrikken,1
Amusement,7,2,schrikken,2
Amusement,28,2,schrikken,1
Amusement,49,2,schrikken,1
Amusement,147,2,schrikken,1
Bewondering_Adniration,67,14,schrikken,1
Gerespecteerd_Respected,199,16,schrikken,1
Ontroering_Moved,19,14,schrikken,1
Opluchting_Relief,70,6,schrikken,1
Verrassing_PositiveSurprise,52,0,schrikken,1
Verrassing_PositiveSurprise,82,11,schrikken,1
Verrassing_PositiveSurprise,145,0,schrikken,1
Tederheid_Tenderness,9,15,schrikken,2
Tederheid_Tenderness,43,15,schrikken,2
Tederheid_Tenderness,113,15,schrikken,1
Tederheid_Tenderness,166,11,schrikken,1
Verlichting_Elevation,22,12,schrikken,1
Verlichting_Elevation,29,11,schrikken,1
Verlichting_Elevation,91,11,schrikken,1
Verlichting_Elevation,96,14,schrikken,1
Verlichting_Elevation,145,11,schrikken,2
Opluchting_Relief,133,11,schrikreactie,1
Interesse_Interested,107,14,schroef,1
Verrassing_PositiveSurprise,141,11,schroef,1
Schadenfreude,101,11,schroef,1
Triomf_Triumph,187,11,schroef,2
Inspiratie_Inspiration,159,11,schroeven,1
Amae,77,2,schudden,1
Amusement,p69_0094,11,schudden,1
Amusement,77,2,schudden,1
Amusement,102,11,schudden,1
Opluchting_Relief,129,6,schudden,1
Vastberadenheid_Determination,159,6,schudden,1
Gerespecteerd_Respected,103,14,schuilen,1
Trots_Pride,184,13,schuimbekken,1
Bewondering_Adniration,186,3,schuin,1
Tederheid_Tenderness,79,15,schuin,1
Tederheid_Tenderness,139,15,schuin,1
Verlichting_Elevation,140,11,schuin,1
Triomf_Triumph,50,6,schuiven,1
Vastberadenheid_Determination,39,11,schuiven,1
Vastberadenheid_Determination,169,11,schuiven,1
Dankbaarheid_Gratitude,79,11,schuld,1
Dankbaarheid_Gratitude,86,11,schuld,1
Dankbaarheid_Gratitude,176,11,schuld,1
Euforie_Elation,26,11,schuld,1
Interesse_Interested,7,4,schuld,2
Ontroering_Moved,64,10,schuld,1
Opluchting_Relief,26,11,schuld,1
Opluchting_Relief,184,12,schuld,1
Schadenfreude,47,6,schuld,1
Schadenfreude,57,11,schuld,1
Schadenfreude,68,1,schuld,2
Schadenfreude,109,14,schuld,1
Schadenfreude,122,6,schuld,1
Schadenfreude,144,11,schuld,1
Schadenfreude,165,11,schuld,1
Schadenfreude,171,11,schuld,1
Schadenfreude,172,11,schuld,1
Schadenfreude,194,11,schuld,1
Vastberadenheid_Determination,174,7,schuld,4
Verlichting_Elevation,161,11,schuld,1
Verlichting_Elevation,186,11,schuld,1
Opluchting_Relief,2,11,schuldgevoel,1
Amae,107,12,schuldig,1
Dankbaarheid_Gratitude,114,11,schuldig,1
Dankbaarheid_Gratitude,189,12,schuldig,1
Trots_Pride,174,13,schuldig,1
Verwondering_Awe,98,14,schuldig,1
Inspiratie_Inspiration,88,14,schuren,1
Lust,72,11,schuren,1
Verrassing_PositiveSurprise,132,0,schut,1
Amusement,30,7,schuur,1
Tederheid_Tenderness,193,15,schuw,1
Interesse_Interested,14,4,schwaab,2
Euforie_Elation,105,11,scien,1
Inspiratie_Inspiration,88,14,science,1
Interesse_Interested,105,4,science,1
Trots_Pride,34,11,science,1
Vastberadenheid_Determination,98,11,science,1
Verlichting_Elevation,112,11,science,1
Dankbaarheid_Gratitude,79,11,sciencepark,1
Hoop_Hope,116,9,sciencepark,1
Lust,28,8,sciencepark,1
Opluchting_Relief,28,11,sciencepark,3
Verlichting_Elevation,140,11,scoot,2
Amae,50,12,scooter,1
Dankbaarheid_Gratitude,145,12,scooter,2
Hoop_Hope,182,9,scooter,1
Schadenfreude,153,11,scooter,1
Tederheid_Tenderness,113,15,scooter,1
Verwondering_Awe,97,14,scooter,1
Verwondering_Awe,174,14,scooter,4
Dankbaarheid_Gratitude,77,12,score,1
Euforie_Elation,29,11,score,1
Euforie_Elation,195,11,score,2
Verrassing_PositiveSurprise,88,6,score,1
Schadenfreude,192,6,score,1
Triomf_Triumph,13,1,score,1
Triomf_Triumph,139,1,score,1
Triomf_Triumph,186,11,score,1
Triomf_Triumph,199,1,score,1
Trots_Pride,160,6,score,1
Schadenfreude,178,1,scorebord,1
Bewondering_Adniration,2,3,scoren,1
Bewondering_Adniration,199,3,scoren,1
Euforie_Elation,41,1,scoren,1
Euforie_Elation,82,11,scoren,1
Euforie_Elation,118,1,scoren,1
Euforie_Elation,195,11,scoren,2
Hoop_Hope,82,1,scoren,2
Hoop_Hope,118,1,scoren,1
Interesse_Interested,148,4,scoren,1
Opluchting_Relief,198,6,scoren,1
Opwinding_Excitement,6,11,scoren,1
Opwinding_Excitement,68,7,scoren,1
Verrassing_PositiveSurprise,130,0,scoren,1
Triomf_Triumph,7,1,scoren,2
Triomf_Triumph,31,1,scoren,2
Triomf_Triumph,41,1,scoren,1
Triomf_Triumph,60,1,scoren,1
Triomf_Triumph,68,1,scoren,1
Triomf_Triumph,72,11,scoren,1
Triomf_Triumph,87,1,scoren,1
Triomf_Triumph,89,1,scoren,2
Triomf_Triumph,144,1,scoren,1
Triomf_Triumph,147,1,scoren,1
Triomf_Triumph,193,1,scoren,2
Triomf_Triumph,199,1,scoren,1
Trots_Pride,41,13,scoren,1
Trots_Pride,90,13,scoren,1
Vastberadenheid_Determination,68,1,scoren,2
Verwondering_Awe,64,14,scoren,1
Tederheid_Tenderness,38,15,scout,2
Triomf_Triumph,38,1,scout,1
Verlichting_Elevation,38,11,scout,2
Amae,187,11,scouting,2
Dankbaarheid_Gratitude,63,11,scouting,1
Tederheid_Tenderness,38,15,scouting,2
Triomf_Triumph,38,1,scouting,1
Vastberadenheid_Determination,38,11,scouting,1
Verlichting_Elevation,38,11,scoutsleiding,1
Zintuiglijk_SensoryPleasure,78,5,scratch,1
Bewondering_Adniration,6,11,screamer,1
Amusement,140,2,screenshot,1
Amusement,167,2,screenshot,1
Schadenfreude,65,11,screenshot,1
Amusement,132,2,script,1
Dankbaarheid_Gratitude,43,11,script,1
Inspiratie_Inspiration,6,11,script,1
Opluchting_Relief,165,11,script,1
Opwinding_Excitement,50,10,script,1
Amusement,148,2,scriptie,1
Bewondering_Adniration,19,11,scriptie,2
Dankbaarheid_Gratitude,72,11,scriptie,2
Dankbaarheid_Gratitude,148,11,scriptie,3
Euforie_Elation,39,11,scriptie,1
Euforie_Elation,108,6,scriptie,1
Euforie_Elation,122,11,scriptie,2
Euforie_Elation,146,11,scriptie,1
Euforie_Elation,164,6,scriptie,1
Euforie_Elation,168,11,scriptie,4
Gerespecteerd_Respected,71,16,scriptie,3
Gerespecteerd_Respected,110,11,scriptie,1
Gerespecteerd_Respected,126,16,scriptie,1
Hoop_Hope,133,9,scriptie,4
Hoop_Hope,145,11,scriptie,1
Hoop_Hope,148,9,scriptie,5
Inspiratie_Inspiration,18,4,scriptie,1
Inspiratie_Inspiration,39,4,scriptie,2
Inspiratie_Inspiration,71,4,scriptie,1
Inspiratie_Inspiration,133,11,scriptie,1
Inspiratie_Inspiration,148,11,scriptie,3
Inspiratie_Inspiration,167,11,scriptie,2
Interesse_Interested,11,4,scriptie,2
Interesse_Interested,56,4,scriptie,1
Interesse_Interested,104,4,scriptie,1
Interesse_Interested,198,4,scriptie,1
Opluchting_Relief,18,11,scriptie,1
Opluchting_Relief,56,6,scriptie,2
Opluchting_Relief,p69_0094,6,scriptie,1
Opluchting_Relief,76,11,scriptie,3
Opluchting_Relief,115,11,scriptie,1
Opluchting_Relief,122,6,scriptie,1
Opluchting_Relief,132,11,scriptie,2
Opluchting_Relief,133,11,scriptie,1
Opluchting_Relief,146,6,scriptie,1
Opluchting_Relief,154,6,scriptie,2
Opwinding_Excitement,103,7,scriptie,1
Verrassing_PositiveSurprise,108,0,scriptie,1
Verrassing_PositiveSurprise,146,6,scriptie,2
Verrassing_PositiveSurprise,176,6,scriptie,2
Schadenfreude,176,11,scriptie,1
Triomf_Triumph,78,6,scriptie,2
Triomf_Triumph,108,11,scriptie,1
Triomf_Triumph,126,6,scriptie,2
Triomf_Triumph,133,11,scriptie,1
Triomf_Triumph,138,6,scriptie,3
Triomf_Triumph,148,11,scriptie,1
Triomf_Triumph,164,11,scriptie,2
Triomf_Triumph,168,11,scriptie,1
Trots_Pride,39,11,scriptie,1
Trots_Pride,81,6,scriptie,1
Trots_Pride,115,13,scriptie,1
Trots_Pride,126,13,scriptie,1
Trots_Pride,177,13,scriptie,1
Vastberadenheid_Determination,2,11,scriptie,1
Vastberadenheid_Determination,27,6,scriptie,1
Vastberadenheid_Determination,39,11,scriptie,1
Vastberadenheid_Determination,64,6,scriptie,3
Vastberadenheid_Determination,70,4,scriptie,1
Vastberadenheid_Determination,108,11,scriptie,2
Vastberadenheid_Determination,126,4,scriptie,3
Vastberadenheid_Determination,131,6,scriptie,1
Vastberadenheid_Determination,169,11,scriptie,1
Vastberadenheid_Determination,172,11,scriptie,2
Bewondering_Adniration,19,11,scriptiebegeleider,1
Hoop_Hope,145,11,scriptiebegeleider,1
Inspiratie_Inspiration,167,11,scriptiebegeleider,1
Vastberadenheid_Determination,126,4,scriptiebegeleider,1
Amusement,178,2,scrol,1
Verrassing_PositiveSurprise,140,0,scroll,1
Amusement,121,2,scrollen,1
Amusement,139,2,scrollen,1
Amusement,140,2,scrollen,1
Interesse_Interested,121,11,scrollen,1
Interesse_Interested,181,4,scrollen,1
Opluchting_Relief,98,6,scrollen,1
Verlichting_Elevation,171,10,scrollen,1
Verlichting_Elevation,186,11,scrollen,1
Hoop_Hope,79,11,scène,1
Inspiratie_Inspiration,131,10,scène,1
Ontroering_Moved,43,10,scène,3
Ontroering_Moved,62,10,scène,1
Ontroering_Moved,70,10,scène,3
Ontroering_Moved,107,10,scène,1
Ontroering_Moved,113,10,scène,1
Ontroering_Moved,128,14,scène,1
Ontroering_Moved,153,10,scène,2
Ontroering_Moved,154,10,scène,1
Ontroering_Moved,190,10,scène,3
Ontroering_Moved,194,10,scène,4
Schadenfreude,183,10,scène,2
Triomf_Triumph,114,11,scène,1
Trots_Pride,141,11,scène,1
Amae,11,11,se,1
Amae,19,12,se,1
Amae,26,12,se,1
Amae,58,12,se,1
Amae,91,12,se,2
Amae,186,6,se,1
Amusement,82,2,se,1
Bewondering_Adniration,3,11,se,1
Bewondering_Adniration,7,3,se,1
Bewondering_Adniration,77,3,se,1
Bewondering_Adniration,88,4,se,1
Bewondering_Adniration,139,3,se,1
Bewondering_Adniration,177,3,se,1
Dankbaarheid_Gratitude,19,14,se,1
Dankbaarheid_Gratitude,27,12,se,1
Dankbaarheid_Gratitude,47,12,se,1
Dankbaarheid_Gratitude,58,11,se,1
Dankbaarheid_Gratitude,77,12,se,1
Dankbaarheid_Gratitude,82,11,se,1
Dankbaarheid_Gratitude,170,12,se,1
Dankbaarheid_Gratitude,184,12,se,1
Euforie_Elation,19,6,se,1
Euforie_Elation,26,11,se,1
Euforie_Elation,54,11,se,1
Euforie_Elation,80,6,se,1
Euforie_Elation,81,11,se,1
Euforie_Elation,87,1,se,1
Euforie_Elation,186,6,se,1
Gerespecteerd_Respected,2,16,se,1
Gerespecteerd_Respected,44,16,se,1
Gerespecteerd_Respected,77,16,se,1
Gerespecteerd_Respected,87,16,se,1
Gerespecteerd_Respected,91,16,se,1
Gerespecteerd_Respected,96,16,se,1
Gerespecteerd_Respected,109,16,se,1
Gerespecteerd_Respected,143,16,se,1
Hoop_Hope,36,9,se,1
Hoop_Hope,40,12,se,1
Hoop_Hope,88,6,se,1
Inspiratie_Inspiration,2,10,se,1
Inspiratie_Inspiration,52,4,se,1
Inspiratie_Inspiration,56,11,se,1
Inspiratie_Inspiration,58,11,se,1
Inspiratie_Inspiration,p69_0094,7,se,1
Inspiratie_Inspiration,159,11,se,1
Inspiratie_Inspiration,175,11,se,1
Inspiratie_Inspiration,183,11,se,1
Interesse_Interested,47,4,se,1
Interesse_Interested,91,4,se,1
Interesse_Interested,99,3,se,1
Interesse_Interested,144,4,se,1
Interesse_Interested,159,4,se,1
Interesse_Interested,168,4,se,1
Interesse_Interested,184,4,se,1
Interesse_Interested,195,11,se,1
Lust,2,8,se,1
Lust,8,8,se,1
Lust,15,11,se,1
Lust,17,8,se,1
Lust,88,8,se,1
Lust,91,8,se,1
Lust,110,8,se,1
Lust,126,8,se,1
Lust,158,11,se,1
Lust,159,8,se,1
Lust,191,11,se,1
Ontroering_Moved,19,14,se,1
Ontroering_Moved,20,10,se,1
Ontroering_Moved,82,10,se,2
Ontroering_Moved,88,10,se,2
Ontroering_Moved,113,10,se,1
Ontroering_Moved,124,14,se,1
Opluchting_Relief,67,11,se,1
Opluchting_Relief,96,11,se,1
Opluchting_Relief,194,6,se,1
Opwinding_Excitement,158,7,se,1
Verrassing_PositiveSurprise,26,11,se,2
Verrassing_PositiveSurprise,37,0,se,1
Verrassing_PositiveSurprise,43,0,se,1
Verrassing_PositiveSurprise,110,0,se,1
Verrassing_PositiveSurprise,159,0,se,1
Verrassing_PositiveSurprise,193,0,se,1
Schadenfreude,7,6,se,1
Schadenfreude,13,11,se,1
Schadenfreude,26,6,se,1
Schadenfreude,43,11,se,1
Schadenfreude,58,1,se,1
Schadenfreude,p69_0094,11,se,1
Schadenfreude,99,2,se,1
Schadenfreude,123,2,se,1
Schadenfreude,169,11,se,1
Tederheid_Tenderness,27,15,se,1
Tederheid_Tenderness,58,10,se,1
Tederheid_Tenderness,p69_0094,11,se,1
Tederheid_Tenderness,91,15,se,1
Tederheid_Tenderness,186,15,se,1
Triomf_Triumph,19,11,se,2
Triomf_Triumph,20,6,se,1
Triomf_Triumph,33,1,se,1
Triomf_Triumph,129,11,se,1
Triomf_Triumph,184,1,se,1
Triomf_Triumph,191,1,se,1
Trots_Pride,27,13,se,1
Trots_Pride,80,13,se,1
Trots_Pride,113,3,se,2
Trots_Pride,155,13,se,1
Trots_Pride,175,13,se,1
Trots_Pride,184,13,se,1
Vastberadenheid_Determination,80,4,se,1
Vastberadenheid_Determination,118,11,se,1
Vastberadenheid_Determination,120,6,se,1
Vastberadenheid_Determination,137,11,se,1
Vastberadenheid_Determination,153,6,se,1
Vastberadenheid_Determination,191,11,se,1
Verlichting_Elevation,26,11,se,1
Verlichting_Elevation,29,11,se,1
Verlichting_Elevation,66,12,se,1
Verlichting_Elevation,88,11,se,1
Verlichting_Elevation,89,11,se,1
Verlichting_Elevation,110,14,se,1
Verlichting_Elevation,119,11,se,2
Verlichting_Elevation,167,11,se,1
Verlichting_Elevation,184,11,se,1
